datetime,OZONE_BRINGELLY,OZONE_CAMDEN,OZONE_CAMPBELLTOWN_WEST,OZONE_LIVERPOOL,forecast_hours
2022-12-01 13:00:00+10:00,2.689,2.3462,2.2682,2.2233,-23
2022-12-01 14:00:00+10:00,2.714,2.492,2.5063,2.2953,-22
2022-12-01 15:00:00+10:00,2.7955,2.4947,2.4125,2.3537,-21
2022-12-01 16:00:00+10:00,2.4312,2.3047,2.2678,2.1797,-20
2022-12-01 17:00:00+10:00,2.3263,2.2065,2.2945,2.0542,-19
2022-12-01 18:00:00+10:00,2.2772,2.232,2.0702,1.8203,-18
2022-12-01 19:00:00+10:00,1.9885,2.0502,1.9058,1.5727,-17
2022-12-01 20:00:00+10:00,1.685,1.6145,1.4925,0.6463,-16
2022-12-01 21:00:00+10:00,1.193,1.3073,1.1422,0.6693,-15
2022-12-01 22:00:00+10:00,0.809,1.381,0.6413,0.7232,-14
2022-12-01 23:00:00+10:00,0.5655,1.1465,0.0877,0.8707,-13
2022-12-02 00:00:00+10:00,0.5622,0.8633,0.0903,0.6862,-12
2022-12-02 01:00:00+10:00,1.7896725556604507,1.9127762928669887,1.6522048493540684,1.5746648592990937,-11
2022-12-02 02:00:00+10:00,1.0241,0.388,0.2425,0.0799,-10
2022-12-02 03:00:00+10:00,0.899,0.0998,0.1415,0.044,-9
2022-12-02 04:00:00+10:00,0.7957,0.076,0.2065,0.0537,-8
2022-12-02 05:00:00+10:00,0.4205,0.0848,0.2882,0.0838,-7
2022-12-02 06:00:00+10:00,0.8635,0.3525,1.0885,0.2368,-6
2022-12-02 07:00:00+10:00,0.7472,1.2523,1.3133,0.8813,-5
2022-12-02 08:00:00+10:00,1.1608,1.8965,2.122,1.7423,-4
2022-12-02 09:00:00+10:00,1.7672,2.2863,2.3278,1.9635,-3
2022-12-02 10:00:00+10:00,2.3718,2.2977,2.22,2.2953,-2
2022-12-02 11:00:00+10:00,2.4775,2.2372,2.2753,2.3895,-1
2022-12-02 12:00:00+10:00,2.5338,2.3032,2.319,2.2438,0
2022-12-02 13:00:00+10:00,1.9785981178283691,1.7707955837249756,1.7951171398162842,1.8993653059005737,1
2022-12-02 14:00:00+10:00,2.1173923015594482,1.918478012084961,1.9209344387054443,2.006293773651123,2
2022-12-02 15:00:00+10:00,2.318277359008789,2.125856399536133,2.1497132778167725,2.2358431816101074,3
2022-12-02 16:00:00+10:00,2.312877893447876,2.1583340167999268,2.1405134201049805,2.220494270324707,4
2022-12-02 17:00:00+10:00,2.1600637435913086,2.0563833713531494,1.9754719734191895,1.9976147413253784,5
2022-12-02 18:00:00+10:00,1.9538156986236572,1.8530614376068115,1.7691115140914917,1.7485994100570679,6
2022-12-02 19:00:00+10:00,1.700718879699707,1.6588643789291382,1.5059101581573486,1.5045087337493896,7
2022-12-02 20:00:00+10:00,1.3838458061218262,1.4516966342926025,1.1550880670547485,1.1793032884597778,8
2022-12-02 21:00:00+10:00,0.9686077833175659,1.135236382484436,0.7766736745834351,0.8013051748275757,9
2022-12-02 22:00:00+10:00,0.873012900352478,1.0367326736450195,0.7230510711669922,0.7614132165908813,10
2022-12-02 23:00:00+10:00,0.624988317489624,0.8392210006713867,0.5904890298843384,0.6605175733566284,11
2022-12-03 00:00:00+10:00,0.7923890352249146,0.9107990264892578,0.7485247850418091,0.786984920501709,12
2022-12-03 01:00:00+10:00,1.8404533863067627,1.8357254266738892,1.7415837049484253,1.6172969341278076,13
2022-12-03 02:00:00+10:00,0.7007429599761963,0.8333767652511597,0.7012456655502319,0.7159419059753418,14
2022-12-03 03:00:00+10:00,0.4592396020889282,0.6199383735656738,0.5537121295928955,0.6051880121231079,15
2022-12-03 04:00:00+10:00,0.4703725576400757,0.6179653406143188,0.5696152448654175,0.6083766222000122,16
2022-12-03 05:00:00+10:00,0.40657758712768555,0.5420149564743042,0.5315333604812622,0.5911920070648193,17
2022-12-03 06:00:00+10:00,0.5697242021560669,0.6741799116134644,0.6284725666046143,0.6250258684158325,18
2022-12-03 07:00:00+10:00,0.960881233215332,0.9609451293945312,0.9421608448028564,0.8144963979721069,19
2022-12-03 08:00:00+10:00,1.3674763441085815,1.3299379348754883,1.3388705253601074,1.2016267776489258,20
2022-12-03 09:00:00+10:00,1.7279281616210938,1.7193281650543213,1.6928987503051758,1.6011803150177002,21
2022-12-03 10:00:00+10:00,1.911399006843567,1.945007085800171,1.8377915620803833,1.8040688037872314,22
2022-12-03 11:00:00+10:00,2.3184804916381836,2.317715883255005,2.203904867172241,2.1728930473327637,23
2022-12-03 12:00:00+10:00,2.415508270263672,2.373375654220581,2.2613027095794678,2.212329149246216,24
