datetime,OZONE_BRINGELLY,OZONE_CAMDEN,OZONE_CAMPBELLTOWN_WEST,OZONE_LIVERPOOL,forecast_hours
2022-12-01 16:00:00+10:00,2.4312,2.3047,2.2678,2.1797,-23
2022-12-01 17:00:00+10:00,2.3263,2.2065,2.2945,2.0542,-22
2022-12-01 18:00:00+10:00,2.2772,2.232,2.0702,1.8203,-21
2022-12-01 19:00:00+10:00,1.9885,2.0502,1.9058,1.5727,-20
2022-12-01 20:00:00+10:00,1.685,1.6145,1.4925,0.6463,-19
2022-12-01 21:00:00+10:00,1.193,1.3073,1.1422,0.6693,-18
2022-12-01 22:00:00+10:00,0.809,1.381,0.6413,0.7232,-17
2022-12-01 23:00:00+10:00,0.5655,1.1465,0.0877,0.8707,-16
2022-12-02 00:00:00+10:00,0.5622,0.8633,0.0903,0.6862,-15
2022-12-02 01:00:00+10:00,1.7896725556604507,1.9127762928669887,1.6522048493540684,1.5746648592990937,-14
2022-12-02 02:00:00+10:00,1.0241,0.388,0.2425,0.0799,-13
2022-12-02 03:00:00+10:00,0.899,0.0998,0.1415,0.044,-12
2022-12-02 04:00:00+10:00,0.7957,0.076,0.2065,0.0537,-11
2022-12-02 05:00:00+10:00,0.4205,0.0848,0.2882,0.0838,-10
2022-12-02 06:00:00+10:00,0.8635,0.3525,1.0885,0.2368,-9
2022-12-02 07:00:00+10:00,0.7472,1.2523,1.3133,0.8813,-8
2022-12-02 08:00:00+10:00,1.1608,1.8965,2.122,1.7423,-7
2022-12-02 09:00:00+10:00,1.7672,2.2863,2.3278,1.9635,-6
2022-12-02 10:00:00+10:00,2.3718,2.2977,2.22,2.2953,-5
2022-12-02 11:00:00+10:00,2.4775,2.2372,2.2753,2.3895,-4
2022-12-02 12:00:00+10:00,2.5338,2.3032,2.319,2.2438,-3
2022-12-02 13:00:00+10:00,2.4007,2.234,2.263,1.8617,-2
2022-12-02 14:00:00+10:00,2.3373,2.2193,2.2742,2.1153,-1
2022-12-02 15:00:00+10:00,2.2285,2.2035,2.2062,2.0815,0
2022-12-02 16:00:00+10:00,2.0749902725219727,1.8543719053268433,1.9363062381744385,1.9977102279663086,1
2022-12-02 17:00:00+10:00,2.0748822689056396,1.8619316816329956,1.9454858303070068,1.9816725254058838,2
2022-12-02 18:00:00+10:00,2.0893259048461914,1.8459863662719727,1.9579460620880127,1.9681588411331177,3
2022-12-02 19:00:00+10:00,1.9826465845108032,1.7819766998291016,1.8212686777114868,1.8338950872421265,4
2022-12-02 20:00:00+10:00,1.6497834920883179,1.5980151891708374,1.4207842350006104,1.4496630430221558,5
2022-12-02 21:00:00+10:00,1.3708665370941162,1.423111915588379,1.0654792785644531,1.0922706127166748,6
2022-12-02 22:00:00+10:00,1.2491827011108398,1.3339817523956299,0.9738935232162476,1.0272791385650635,7
2022-12-02 23:00:00+10:00,1.047997236251831,1.1811223030090332,0.8405627012252808,0.8980485200881958,8
2022-12-03 00:00:00+10:00,0.9463835954666138,1.026715874671936,0.8123093843460083,0.8671791553497314,9
2022-12-03 01:00:00+10:00,1.7260125875473022,1.685605764389038,1.5489704608917236,1.5268486738204956,10
2022-12-03 02:00:00+10:00,1.1564000844955444,1.197474718093872,0.9965331554412842,1.0049434900283813,11
2022-12-03 03:00:00+10:00,0.6812423467636108,0.7918839454650879,0.6468794345855713,0.692476749420166,12
2022-12-03 04:00:00+10:00,0.6064467430114746,0.7988619804382324,0.5850950479507446,0.6344982385635376,13
2022-12-03 05:00:00+10:00,0.41933107376098633,0.5590472221374512,0.509341835975647,0.590550422668457,14
2022-12-03 06:00:00+10:00,0.6802467107772827,0.8181613683700562,0.636162281036377,0.6551920175552368,15
2022-12-03 07:00:00+10:00,1.3129856586456299,1.2250654697418213,1.1208312511444092,1.037543773651123,16
2022-12-03 08:00:00+10:00,1.9470202922821045,1.7735178470611572,1.840774416923523,1.8304331302642822,17
2022-12-03 09:00:00+10:00,2.133600950241089,2.01961350440979,2.0116796493530273,2.055826187133789,18
2022-12-03 10:00:00+10:00,2.2794554233551025,2.2336533069610596,2.1392195224761963,2.201673984527588,19
2022-12-03 11:00:00+10:00,2.45595645904541,2.393869161605835,2.2517735958099365,2.3160324096679688,20
2022-12-03 12:00:00+10:00,2.4359893798828125,2.2887566089630127,2.1961917877197266,2.2796053886413574,21
2022-12-03 13:00:00+10:00,2.6028950214385986,2.3996737003326416,2.358699321746826,2.3934643268585205,22
2022-12-03 14:00:00+10:00,2.2322065830230713,2.0667455196380615,1.9834321737289429,2.0307962894439697,23
2022-12-03 15:00:00+10:00,2.147908926010132,2.0378615856170654,1.9534416198730469,1.9505000114440918,24
