datetime,OZONE_PARRAMATTA_NORTH,OZONE_PENRITH,OZONE_RICHMOND,OZONE_ROUSE_HILL,OZONE_ST_MARYS,forecast_hours
2023-09-12 21:00:00+10:00,1.3633928298950195,1.4145903587341309,1.5915281772613523,1.6965430974960327,1.3646748065948486,22.0
2023-09-12 22:00:00+10:00,1.2066333293914795,1.2150442600250244,1.4133398532867432,1.5293231010437012,1.1390361785888672,23.0
2023-09-12 23:00:00+10:00,0.0,0.0,0.0,0.0,0.0,24.0

STATISTICS,MAE,RMSE,PEARSON_R,R_SQUARE,MEAN_FC,MEAN_OBS,STD_FC,STD_OBS,MBE
PARRAMATTA_NORTH,0.4705859375,0.5426054687499999,0.87671484375,0.4428125,1.1225859375,1.1225859375,0.9891796875,0.74295703125,0.4705859375
PENRITH,0.6100625000000001,0.7457343750000001,0.8823554687499999,0.0986289062499999,1.42570703125,1.42570703125,1.20903515625,0.8167265625,0.6100625000000001
RICHMOND,0.6143984375,0.7482421875,0.89183203125,0.037609375,1.64662890625,1.64662890625,1.201671875,0.78744921875,0.6143984375
ROUSE_HILL,0.6185546875000001,0.74147265625,0.8172578125000001,-0.4816171875,1.8621875,1.8621875,0.99202734375,0.6305742187500001,0.6185546875000001
ST_MARYS,0.48991015625,0.61682421875,0.9005078125,0.3944921875,1.3143867187499998,1.3143867187499998,1.16717578125,0.83312109375,0.48991015625
