datetime,OZONE_BARGO,OZONE_BRINGELLY,OZONE_CAMDEN,OZONE_CAMPBELLTOWN_WEST,OZONE_LIVERPOOL,OZONE_OAKDALE,forecast_hours
2023-10-12 00:00:00+10:00,-0.0175,0.3162,1.20479,0.0267,0.1567,2.395,-23.0
2023-10-12 01:00:00+10:00,-0.0175,0.3162,1.20479,0.0267,0.1567,2.395,-22.0
2023-10-12 02:00:00+10:00,0.0103,0.2025,0.410599,0.0092,0.1012,2.0829,-21.0
2023-10-12 03:00:00+10:00,0.0128,0.0925,0.077199,-0.0055,0.0338,2.1122,-20.0
2023-10-12 04:00:00+10:00,0.0042,0.0852,0.094999,0.0053,0.0425,1.8765,-19.0
2023-10-12 05:00:00+10:00,0.0278,0.1207,0.159599,0.0272,0.065,1.6948,-18.0
2023-10-12 06:00:00+10:00,0.1907,0.2182,0.258899,0.1502,0.1668,1.8903,-17.0
2023-10-12 07:00:00+10:00,1.3157,0.5133,0.378899,0.559,0.738,2.593,-16.0
2023-10-12 08:00:00+10:00,2.4077769786022265,1.3258,1.212099,1.2512,1.0165,3.527,-15.0
2023-10-12 09:00:00+10:00,2.916541043417993,2.1352,1.903299,2.4627,2.4293,3.9183,-14.0
2023-10-12 10:00:00+10:00,3.743929250096897,3.2603,3.112999,3.1198,3.173,4.1128,-13.0
2023-10-12 11:00:00+10:00,4.612471200733324,4.764,4.621399,3.7713,4.9997,4.225931912600952,-12.0
2023-10-12 12:00:00+10:00,5.04706970633303,5.2495,4.948799,4.8043,5.639,4.248056381287594,-11.0
2023-10-12 13:00:00+10:00,4.710603521972555,4.7897,4.768599,4.28,4.8955,4.154315710359845,-10.0
2023-10-12 14:00:00+10:00,4.7455,4.8583,4.800399,4.1665,4.8562,4.22193209317614,-9.0
2023-10-12 15:00:00+10:00,4.9017,5.014,4.948799,3.9523,4.757,4.238793516502265,-8.0
2023-10-12 16:00:00+10:00,4.8615,5.013,4.933099,4.0515,4.7208,4.211229051197163,-7.0
2023-10-12 17:00:00+10:00,4.6822,4.7888,4.819799,4.3155,4.5388,3.903,-6.0
2023-10-12 18:00:00+10:00,4.0695,4.3537,4.195799,3.9545,4.1872,3.2357,-5.0
2023-10-12 19:00:00+10:00,3.3015,4.1188,3.614799,3.4785,3.6458,2.8607,-4.0
2023-10-12 20:00:00+10:00,3.5043,3.0375,3.059699,3.0125,3.0477,2.7083,-3.0
2023-10-12 21:00:00+10:00,3.5802,3.3875,3.698999,3.5825,3.3632,3.1828,-2.0
2023-10-12 22:00:00+10:00,3.3198,3.4893,3.464399,3.3057,3.5095,2.943,-1.0
2023-10-12 23:00:00+10:00,2.9728,2.9213,3.056599,2.9948,2.7503,2.7082,0.0
2023-10-13 00:00:00+10:00,1.167610764503479,0.715080201625824,0.8832823038101196,0.7200909852981567,0.8489076495170593,1.5592679977416992,1.0
2023-10-13 01:00:00+10:00,0.9055464863777161,0.44041523337364197,0.6763917803764343,0.40628814697265625,0.3672185242176056,1.4913971424102783,2.0
2023-10-13 02:00:00+10:00,1.02864670753479,0.40134984254837036,0.5006271600723267,0.6213221549987793,0.33558768033981323,1.9673511981964111,3.0
